year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2011,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.9047619,0,12,1.387792,5.295010,11.35047,4.990988,204.7578,284.2703, 0.82409992,-0.7649258,-1.0039436, 0.2412806,-0.8252441,-1.7151225, 0.09121879,-0.01417918, 0.44403835,-0.16025041, 0.5251168, 0.3217585, 0.4365933,-0.14535318
2012,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.8181818,0,12,1.131764,5.358602,12.83899,3.976743,194.5676,299.6150, 0.09294054,-1.3745724,-0.9006547,-1.2446239, 0.1646495,-1.0153455,-1.47091205,-0.34743999,-0.49294528,-0.21670542,-0.7438000,-0.3479470,-0.9992988, 0.42771919
2013,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,1.0000000,0,12,1.305820,5.549097,15.32800,4.918688,194.8262,289.8531, 1.62837524,-0.9601145,-0.5912451,-1.2069164,-0.4650933, 0.1547846,-0.02013566, 1.50511488,-0.39506902, 0.35469861,-0.6125105,-0.6222880, 0.4866096,-0.51305259
2014,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.5714286,0,12,1.943370,7.020630,15.48652,4.357802,208.5832,319.9440,-1.99086370, 0.5580023, 1.7988876, 0.7990946, 1.4760734, 0.2293119,-0.88400849,-1.87778227, 0.81722156,-0.01199409, 1.3636767, 1.3733380,-0.4332379, 1.22287730
2015,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.8387097,0,12,1.365185,5.505196,17.41015,5.507866,198.0977,273.7081, 0.26629607,-0.8187572,-0.6625513,-0.7298701,-1.5066110, 1.1336452, 0.88731007, 0.53494088,-0.85460876, 0.60862518,-0.3185176,-1.2933639, 1.1909992,-1.85925166
2016,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.7826087,0,12,1.949101,6.630846,17.46253,4.501372,198.1420,311.6753,-0.20747060, 0.5716493, 1.1657814,-0.7234147, 0.9426589, 1.1582705,-0.66288279, 0.13595921, 0.25148253, 0.50704243,-0.5886975, 0.5189495,-0.5973819, 0.59636585
2017,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.8000000,0,12,1.977608,6.267446,13.47645,5.388744,205.9144,299.4712,-0.06060293, 0.6395285, 0.5755314, 0.4099431, 0.1553675,-0.7156614, 0.70384044, 0.27683348, 0.04580181,-1.33559141, 0.1446192, 0.1019242, 0.4400464,-0.07878575
2018,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.7540984,0,12,2.385812,6.068563,14.73797,4.659801,212.7181,311.8577,-0.44823726, 1.6115313, 0.2524966, 1.4020407, 0.9544219,-0.1225992,-0.41887183,-0.19757264, 0.75500032,-0.55372521, 0.6132700, 0.1413578,-1.1030675, 0.93820070
2019,Atlantic puffin,Grimsey,Atlantic puffin_Grimsey,Arctic,North and East Iceland,0.7954545,0,12,1.934827,5.522588,16.89767,6.083854,210.3208,283.1700,-0.09898880, 0.5376584,-0.6343024, 1.0524661,-0.8962229, 0.8927163, 1.77444151,-0.01587436,-0.57092151, 0.80790031,-0.3831571,-0.1937291, 0.5787374,-0.58871987
