year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2008,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,4.836742,8.200396, 9.517129, 9.332744,172.7010,265.6418,-0.85077249,-0.03275669,-0.58255875, 0.82867778, 0.43278713,-1.470827606, 0.42467335,-0.74074714,-0.34681214,-1.3736305319, 0.61865933,-1.07496915, 0.913697750, 0.06303722
2009,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,4.921404,8.526665,10.457708, 9.402270,162.5663,264.2823,-0.85077249, 0.18954812, 0.05038329,-0.85174836, 0.31815750,-0.872702400, 0.49103343,-0.70025849,-0.18517653,-0.7342818942,-1.04648383,-0.46607770, 0.913579013,-0.03947024
2010,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,4.786109,8.106548,11.844053, 9.656573,161.4171,244.8884,-0.85077249,-0.16570823,-0.76461820,-1.04230997,-1.31704517, 0.008891011, 0.73375444,-0.65429947,-0.59532058, 0.1880924420,-1.21454493,-1.29180051, 1.071161748,-1.65073089
2011,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,4.757601,8.541211,12.738159, 8.858280,163.3928,267.3928,-0.85077249,-0.24056636, 0.07860285,-0.71472044, 0.58042341, 0.577463219,-0.02818274,-0.60287007,-0.71928489, 0.7970030686,-0.85723735,-0.44597151, 0.205426833, 0.28249952
2012,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,5.546288,8.156346,13.748678,10.020255,162.3194,240.7757,-0.85077249, 1.83036774,-0.66801272,-0.89269978,-1.66381684, 1.220064599, 1.08087384,-0.54597031, 1.30832454, 1.4795003611,-0.99828110,-1.17664985, 1.192026224,-1.91415906
2013,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,4.442063,9.638966,11.613575, 6.838403,179.4644,288.8275,-0.85077249,-1.06910361, 2.20818048, 1.95012084, 2.38769167,-0.137672497,-1.95607069,-0.48360018,-1.62868997, 0.1612166716, 1.88869263, 1.72880986,-1.986034962, 2.19675094
2014,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,5.266811,8.910805, 9.641799, 9.939245,164.1088,252.1476,-0.85077249, 1.09651740, 0.79559205,-0.59599645,-0.70498654,-1.391548617, 1.00355282,-0.41575968, 0.50516939,-1.0536485486,-0.60605402, 0.35881722, 0.813812427,-0.82470595
2015,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.000000000,1,58,5.456055,8.577099,10.137420, 9.338117,166.6657,267.1752,-0.85077249, 1.59343368, 0.14822350,-0.17203586, 0.56207339,-1.076376917, 0.42980126,-0.34244881, 0.97610553,-0.6999084554,-0.12350525,-0.23262627, 0.061625289, 0.52539514
2016,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.090000000,0,58,5.524377,9.173967,12.017296, 8.225038,172.3351,260.9746,-0.60297180, 1.77283445, 1.30611004, 0.76801936, 0.03926503, 0.119058447,-0.63258566,-0.01586688, 1.13530768, 0.5336527965, 0.88235568, 0.99451460,-1.197856667, 0.09744775
2017,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.330000000,0,58,5.315947,8.477965,10.002113, 9.852531,166.8226,249.4864, 0.05783003, 1.22553911,-0.04409201,-0.14601042,-0.92936341,-1.162420767, 0.92078826, 0.72918656, 0.57359522,-0.7101430367, 0.04134914,-0.27310384, 0.139762745,-0.76449988
2018,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.240000000,0,58,4.693214,8.637405,11.059416, 9.943867,167.2328,261.6948,-0.18997066,-0.40963359, 0.26521206,-0.07799913, 0.09998986,-0.490068808, 1.00796461, 0.57110785,-1.07021308,-0.0005502028, 0.18960121, 0.13211312,-0.007474862, 0.38335403
2019,Atlantic puffin,Rost,Atlantic puffin_Rost,Northern European Seas,Northern Norway and Finnmark,0.150000000,0,58,4.806185,8.354622,11.584406,10.145874,166.1516,262.8729,-0.43777134,-0.11299366,-0.28336965,-0.25726920, 0.19931992,-0.156221485, 1.20077164, 0.41849951,-0.77642725, 0.3700954884, 0.09778944,-0.30722643,-0.067741255, 0.61300455
