year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2009,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.72,0,44,6.325490,11.538587,15.18033,6.848225,70.48317,117.4300,-0.26786257, 0.207708474, 0.96884208, 0.45893345, 0.29611077, 0.53767418,-0.9336197, 0.5072978,-0.0407926781, 0.6564009, 0.12759540, 0.52990536,-0.6198453, 0.11639534
2010,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.74,0,44,5.506424,10.848726,14.61973,6.962440,68.38620,117.1801,-0.09705166,-1.077306218,-0.27755967,-0.04559909, 0.25473194, 0.10719362,-0.7654447, 0.6473677,-1.3422659712, 0.2331115,-0.40582842,-0.73710993,-0.4570844, 0.03626712
2011,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.79,0,44,5.739680,11.295145,14.02051,6.626332,72.59228,119.4309, 0.32997563,-0.711355677, 0.52900440, 0.96638352, 0.62738585,-0.35294152,-1.2603451, 1.0315934,-0.9872935167,-0.2225064, 0.58399679, 0.05921937,-0.9664818, 0.37191844
2012,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.57,0,44,6.623660,10.639710,13.28356,8.650850,73.44472,113.8790,-1.54894444, 0.675501251,-0.65519871, 1.17148147,-0.29182576,-0.91883814, 1.7206521,-0.9021889, 0.3940658395,-0.7865598, 0.77367122,-1.12483971, 1.9909353,-0.58254895
2013,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.70,0,44,5.183218,10.219001,15.42292,8.141190,71.37723,115.4865,-0.43867349,-1.584376970,-1.41531142, 0.67404392,-0.02567450, 0.72395821, 0.9702039, 0.1411594,-1.8658294390, 0.8554059, 0.26754402,-1.87442959, 1.2078240,-0.34990667
2014,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.68,0,44,7.009774,12.083425,14.07192,6.918794,73.77548,125.1051,-0.60948440, 1.281267211, 1.95322553, 1.25106243, 1.56685820,-0.31346359,-0.8297114,-0.1086348, 1.0052781982,-0.1855206, 0.84260676, 1.51500897,-0.6338374, 1.21086386
2015,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.75,0,44,6.356204,10.464764,15.73256,9.020027,70.20084,107.4774,-0.01164620, 0.255895094,-0.97128008, 0.39100401,-1.35172357, 0.96172216, 2.2642461, 0.3981597,-0.0091499482, 1.0834866,-0.01267354,-1.37821624, 2.4092909,-1.73773327
2016,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.76,0,44,6.652881,11.310422,15.28129,7.738906,67.66959,117.1684, 0.07375926, 0.721345340, 0.55660679,-0.21801450, 0.25280265, 0.61520008, 0.3778608, 0.3804608, 0.4727247827, 0.7281120,-0.61018007, 0.19132983, 0.4629934,-0.16147561
2017,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.87,0,44,6.890972,11.490047,13.54432,6.963453,67.37575,113.9445, 1.01321930, 1.094880585, 0.88114315,-0.28871383,-0.28098139,-0.71860440,-0.7639526, 1.2047560, 0.8681650274,-0.6172189,-0.66263354, 0.56790417,-0.7478153,-0.72178140
2018,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.67,0,44,5.346298,11.390060,13.75568,6.603224,78.25104,132.0647,-0.69488986,-1.328523819, 0.70049136, 2.32788219, 2.71914329,-0.55629872,-1.2943712,-0.6305786,-1.5278538637,-0.4691136, 1.97894222, 0.44966915,-1.3563121, 2.25356833
2019,Atlantic puffin,Isle of May,Atlantic puffin_Isle of May,Northern European Seas,North Sea,0.68,0,44,7.022575,11.232496,13.72693,7.371845,61.39684,111.6241,-0.60948440, 1.301350089, 0.41581350,-1.72723861,-0.66515916,-0.57837872,-0.1626161,-0.6844591, 1.1348860722,-0.5080680,-2.04446495, 0.23778686,-0.3117182,-1.15376227
