year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2009,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.8016529,0,25,5.710426,11.23177,8.900124,4.095873,422.0277,550.7107, 0.96289333,-1.75563042,-0.6336818,-0.4183572,-0.79473369, 0.93131177, 0.2052594, 0.513861161,-1.40216694, 0.68499817,-0.29364558,-0.34587037,-0.28145732,-0.539569779
2010,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.6829268,0,25,7.280535,11.07180,7.483035,5.615980,415.7739,555.3616,-0.02131115, 0.45566439,-0.8281228,-0.6924339,-0.63840497,-0.81767649, 2.2922384,-0.440430155, 0.73314623,-1.02151428,-0.66261251,-0.62988151, 1.86201287,-0.461057952
2011,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.6226415,0,25,6.484920,11.21453,8.903837,3.691253,423.2548,566.6831,-0.52105890,-0.66485546,-0.6546408,-0.3645791,-0.25786030, 0.93589374,-0.3502495,-0.891722251,-0.48253469, 0.78697304,-0.44242233,-0.56403106,-0.70182116,-0.174202147
2012,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.8333333,0,25,6.237426,10.70555,7.927529,4.096627,414.2492,537.1235, 1.22551496,-1.01341870,-1.2733169,-0.7592519,-1.25143693,-0.26907603, 0.2062954, 0.921849732,-0.94543846,-0.35063835,-0.95753388,-1.30840004,-0.04445968,-1.277339632
2013,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.4600000,0,25,6.698941,11.99362,7.859133,3.477843,440.6959,565.7362,-1.86930964,-0.36343494, 0.2923654, 0.3997901,-0.28968798,-0.35349126,-0.6432435,-2.087434261,-0.42897467,-0.35525391, 0.06829499, 0.11352806,-0.77101918,-0.441023507
2014,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.4701987,0,25,6.697890,12.42020,7.615851,3.337080,428.9507,582.0573,-1.78476559,-0.36491443, 0.8108801,-0.1149507, 0.25890790,-0.65375250,-0.8364992,-1.898807127,-0.58315357,-0.56327421,-0.59243317, 0.47022733,-0.81913282,-0.033732437
2015,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.6822430,0,25,8.547639,12.94397,6.413264,3.696429,498.8774,653.3319,-0.02697998, 2.24021623, 1.4475375, 2.9496306, 2.65463786,-2.13799959,-0.3431432,-0.018395949, 1.85009823,-1.94283905, 2.31338652, 0.92700789,-0.15847194, 2.204820730
2016,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.6590909,0,25,8.368940,12.70078,6.840388,4.277264,444.2426,593.0239,-0.21890399, 1.98854192, 1.1519292, 0.5552267, 0.62752609,-1.61083891, 0.4542944,-0.069151920, 1.40736562,-1.29855485,-0.25255316, 0.43346150, 0.82843325, 0.004660188
2018,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.8000000,0,25,7.028652,12.25236,9.002961,3.637036,458.2233,590.0822, 0.94919133, 0.10092028, 0.6068721, 1.1679409, 0.52864798, 1.05823419,-0.4246848, 1.258653925,-0.69049377, 1.50008306, 0.17585086,-0.32759493, 0.16108444,-0.283138678
2019,fork-tailed storm-petrel,St. Lazaria,fork-tailed storm-petrel_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.7400000,0,25,7.448971,12.77196,8.910732,3.523460,444.0980,596.4623, 0.45180881, 0.69288539, 1.2384560, 0.5488874, 0.74309855, 0.94440422,-0.5806149, 0.939524400,-0.32794584, 1.52825918,-0.64028699, 0.06992829, 0.23894744,-0.273480837
