year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2009,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.53,0,35,7.921019,12.74444,13.71643,4.558823,82.53090,129.0631, 0.47400391, 0.9332948, 0.88868165, 0.785133930, 0.154643896,-0.9197839,-0.54381556, 1.049859480, 0.565935189,-0.63335456, 0.52717302, 0.465486698,-0.34128688, 0.012039208
2010,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.04,0,35,7.126903,12.08933,13.65348,4.732091,77.84302,130.2925,-1.18500977,-0.2992826,-0.24276034,-0.183688141, 0.324658299,-0.9581129,-0.26821942,-0.652130923,-0.679124257,-0.66803138,-0.45793826,-0.687598859,-0.07666862, 0.142533024
2011,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.03,1,35,7.673351,12.50241,12.69170,4.604544,83.92744,131.2653,-1.21886719, 0.5488798, 0.47066436, 1.073750438, 0.459197776,-1.5437546,-0.47109286,-0.746015953, 0.165636410,-1.25760273, 0.78896597, 0.014042750,-0.29700056, 0.238213647
2012,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.11,0,35,7.498040,11.68693,15.54059,6.354271,79.80844,125.2358,-0.94800781, 0.2767730,-0.93774858, 0.222495991,-0.374624577, 0.1909642, 2.31197676,-0.552235064,-0.100791965, 0.46560460,-0.06706797,-1.396292795, 2.46212995,-0.633805828
2013,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.06,0,35,5.863799,11.67074,16.35788,5.402294,78.13754,127.9361,-1.11729492,-2.2597954,-0.96572370,-0.122821089,-0.001197487, 0.6886200, 0.79778723,-0.815651537,-2.622601663, 0.94416710,-0.41140968,-1.416330035, 0.91752070,-0.297914128
2014,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.66,0,35,8.277609,13.35203,15.56873,4.035482,82.11445,139.4353, 0.91415039, 1.4867717, 1.93804952, 0.699068400, 1.589030059, 0.2080988,-1.37622864, 1.104613535, 1.147804270, 0.43697088, 0.41721004, 1.505241548,-1.29339551, 1.255439759
2015,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.14,0,35,7.360817,11.49941,17.20809,6.290674,78.71979,117.0633,-0.84643555, 0.0637834,-1.26161404,-0.002490363,-1.504814130, 1.2063216, 2.21082081,-0.784203522,-0.242265051, 1.40093676,-0.27186363,-1.666763175, 2.25027298,-1.874616357
2016,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.56,0,35,7.721502,12.50673,15.81822,5.045802,77.02861,130.5484, 0.57557617, 0.6236169, 0.47812465,-0.352000400, 0.360051911, 0.3600139, 0.23076056, 0.492526201, 0.359567681, 0.51279034,-0.60313371, 0.110494851, 0.22035117,-0.045300509
2017,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.14,0,35,7.956753,12.66781,14.26747,4.528782,74.75306,127.0083,-0.84643555, 0.9887591, 0.75633181,-0.822277391,-0.129509927,-0.5842527,-0.59159863,-1.091818392, 0.775789253,-0.48089680,-1.04941589, 0.436081821,-0.65835020,-0.569750810
2018,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.83,0,35,6.638546,12.97390,14.84343,3.856488,84.66687,147.8639, 1.48972656,-1.0572804, 1.28497384, 1.226564977, 2.754633087,-0.2335414,-1.66093190, 1.064959967,-1.210090614,-0.18718790, 1.02917615, 1.021964147,-1.79050627, 2.280165474
2019,black-legged kittiwake,Shetland,black-legged kittiwake_Shetland,Northern European Seas,North Sea,0.59,0,35,7.994606,12.31179,13.86879,5.206197,79.43585,122.3536, 0.67714844, 1.0475116, 0.14144870, 0.145494751,-0.773218376,-0.8270102, 0.48588011, 0.055947212, 0.963941218,-0.84524084,-0.01638954,-0.054460214, 0.28700233,-1.281250987
